date,T_max_C,T_min_C,T_mean_C,RH_mean_pct,wind_2m_ms,Rs_MJm2day,precip_mm,ET0_OM_mm_day,precip_hours
2023-08-19,27.8,22.8,24.6,89,2.42,11.98,5.6,2.46,9.0
2023-08-20,27.8,22.7,25.0,88,2.68,18.79,0.0,3.57,0.0
2023-08-21,28.5,23.4,25.7,86,3.07,22.04,0.4,4.16,4.0
2023-08-22,28.1,23.9,25.6,85,3.34,22.09,0.6,4.21,3.0
2023-08-23,29.3,23.8,25.6,86,3.12,17.49,17.7,3.46,6.0
2023-08-24,27.6,24.4,25.6,87,2.53,13.02,0.6,2.7,2.0
2023-08-25,28.8,23.6,25.6,87,2.89,19.22,1.2,3.75,8.0
2023-08-26,28.4,23.9,25.7,86,3.82,23.48,0.8,4.35,5.0
2023-08-27,28.2,24.4,25.8,85,3.27,20.55,1.3,3.96,6.0
2023-08-28,28.6,24.0,25.6,86,2.76,13.92,2.6,2.92,10.0
2023-08-29,28.9,24.2,26.1,84,3.39,22.81,0.4,4.46,3.0
2023-08-30,29.6,24.0,25.9,85,3.52,16.76,8.1,3.48,9.0
2023-08-31,27.9,23.5,25.3,88,3.27,20.43,4.5,3.79,10.0
2023-09-01,28.4,23.6,25.7,86,3.27,18.78,3.0,3.65,5.0
2023-09-02,27.2,22.8,24.5,90,3.46,11.03,12.0,2.18,13.0
2023-09-03,25.9,22.9,24.0,91,2.65,11.11,8.5,2.17,20.0
2023-09-04,29.1,23.1,25.1,87,2.65,16.12,3.3,3.24,14.0
2023-09-05,27.8,23.6,25.0,88,2.97,13.03,9.4,2.62,16.0
2023-09-06,28.1,22.9,25.2,87,2.8,19.8,1.8,3.75,5.0
2023-09-07,28.6,23.4,25.7,86,3.12,20.85,0.8,4.07,3.0
2023-09-08,29.6,24.2,26.3,84,3.5,18.57,3.9,3.85,11.0
2023-09-09,27.6,23.4,24.7,91,3.04,12.63,23.6,2.46,17.0
2023-09-10,28.5,21.9,25.4,88,2.74,18.5,1.0,3.58,5.0
2023-09-11,29.2,24.0,26.0,87,3.58,21.19,2.8,4.11,8.0
2023-09-12,28.5,23.9,25.4,87,3.54,17.32,4.3,3.33,12.0
2023-09-13,27.4,24.1,25.3,88,3.29,14.45,8.3,2.81,14.0
2023-09-14,28.5,23.8,25.7,85,2.88,22.26,1.6,4.23,7.0
2023-09-15,28.5,23.6,25.5,87,3.3,14.88,1.1,3.01,7.0
2023-09-16,27.9,24.2,25.5,88,3.47,13.43,7.7,2.71,11.0
2023-09-17,28.2,23.9,25.5,86,3.27,16.51,7.2,3.26,10.0
2023-09-18,27.9,23.0,25.1,88,2.19,16.02,1.2,3.09,6.0
2023-09-19,29.0,23.2,25.4,88,2.18,16.94,8.3,3.42,14.0
2023-09-20,29.0,23.1,25.8,88,2.27,20.27,0.2,3.91,2.0
2023-09-21,29.4,24.0,26.3,86,2.94,24.37,0.0,4.7,0.0
2023-09-22,29.8,23.1,25.1,90,1.95,13.07,8.9,2.64,10.0
2023-09-23,28.4,22.3,25.0,88,1.94,16.58,0.3,3.29,3.0
2023-09-24,27.7,23.4,25.4,88,2.33,12.59,10.0,2.54,12.0
2023-09-25,28.3,22.9,25.8,86,2.19,23.25,0.5,4.35,4.0
2023-09-26,29.0,23.5,26.3,85,2.81,21.93,1.4,4.28,5.0
2023-09-27,29.8,24.0,26.7,85,2.68,21.2,0.8,4.24,6.0
2023-09-28,29.8,25.0,26.9,84,3.32,21.36,1.6,4.27,7.0
2023-09-29,30.0,24.6,26.6,87,2.57,19.4,10.6,3.84,9.0
2023-09-30,29.7,23.7,26.4,88,2.2,20.06,2.0,3.94,7.0
2023-10-01,29.0,24.5,26.3,86,3.15,20.59,2.5,3.97,10.0
2023-10-02,29.4,24.1,26.4,85,2.8,19.98,2.4,3.95,9.0
2023-10-03,29.0,24.5,26.4,84,2.94,19.04,0.9,3.78,4.0
2023-10-04,30.9,23.8,26.8,83,2.3,21.73,6.0,4.37,4.0
2023-10-05,29.8,24.4,25.8,87,1.77,14.73,6.9,2.99,7.0
2023-10-06,30.0,23.3,26.4,86,1.97,22.63,4.5,4.5,6.0
2023-10-07,29.8,24.0,26.3,88,2.15,18.57,18.9,3.74,12.0
2023-10-08,29.0,24.5,25.7,90,1.99,13.85,16.0,2.75,20.0
2023-10-09,30.6,23.8,26.0,89,1.9,18.18,16.6,3.62,14.0
2023-10-10,29.8,24.0,26.4,87,1.83,17.06,1.7,3.43,5.0
2023-10-11,29.4,24.1,26.5,86,2.24,17.77,3.9,3.65,6.0
2023-10-12,28.9,24.3,26.3,85,2.61,14.07,2.7,2.94,5.0
2023-10-13,30.0,23.5,26.3,87,1.34,14.66,0.7,3.06,6.0
2023-10-14,29.6,24.0,26.5,86,1.83,15.98,2.1,3.25,4.0
2023-10-15,30.0,23.8,26.8,83,2.17,21.84,1.2,4.39,4.0
2023-10-16,29.5,24.1,26.3,85,3.09,18.11,10.5,3.61,9.0
2023-10-17,28.9,23.0,25.0,90,1.8,12.1,5.5,2.42,7.0
2023-10-18,29.9,22.8,26.1,85,1.86,23.45,0.0,4.64,0.0
2023-10-19,30.3,24.0,27.0,83,2.37,21.46,0.3,4.36,2.0
2023-10-20,29.9,24.5,27.0,84,2.3,22.83,0.6,4.51,4.0
2023-10-21,30.7,24.2,27.2,84,2.64,21.68,2.6,4.42,5.0
2023-10-22,30.9,24.5,26.9,86,2.17,22.09,1.0,4.36,3.0
2023-10-23,30.1,25.4,27.1,84,2.6,19.22,3.4,3.95,6.0
2023-10-24,29.5,24.4,26.6,85,2.34,18.37,2.7,3.75,11.0
2023-10-25,30.5,24.9,27.3,83,2.94,19.53,0.4,4.07,3.0
2023-10-26,30.6,25.4,27.5,84,2.84,20.7,0.4,4.26,4.0
2023-10-27,29.9,25.1,27.2,83,2.52,21.1,0.3,4.23,3.0
2023-10-28,30.6,23.9,27.0,83,2.13,22.84,0.2,4.61,2.0
2023-10-29,31.6,24.3,27.3,83,1.86,19.03,0.8,4.01,2.0
2023-10-30,31.1,24.7,27.6,83,2.57,21.12,1.0,4.39,3.0
2023-10-31,30.5,24.2,26.9,83,1.45,14.71,2.3,3.18,5.0
2023-11-01,31.1,24.0,27.3,81,1.73,18.16,0.2,3.83,1.0
2023-11-02,31.1,24.5,27.6,81,2.79,20.61,0.4,4.4,3.0
2023-11-03,31.2,25.0,27.8,81,3.15,20.31,1.3,4.34,5.0
2023-11-04,30.6,25.2,27.4,82,2.76,18.84,5.9,3.91,6.0
2023-11-05,31.0,25.1,27.3,85,1.86,18.63,4.6,3.77,6.0
2023-11-06,30.8,24.6,27.3,86,1.48,15.43,16.3,3.22,5.0
2023-11-07,30.5,23.8,26.8,86,1.97,18.7,4.4,3.78,9.0
2023-11-08,30.2,24.8,27.0,84,2.62,17.88,1.9,3.71,8.0
2023-11-09,31.8,24.4,27.6,81,2.87,20.58,0.1,4.4,1.0
2023-11-10,31.4,24.6,27.8,82,2.93,20.9,0.5,4.44,2.0
2023-11-11,31.7,25.1,28.0,82,2.92,19.34,2.4,4.18,5.0
2023-11-12,32.1,25.0,27.9,81,2.74,20.12,1.6,4.31,3.0
2023-11-13,31.2,24.7,27.9,81,2.14,19.72,0.7,4.17,5.0
2023-11-14,31.8,24.4,27.7,84,2.28,19.52,3.9,4.15,6.0
2023-11-15,29.6,25.5,27.2,83,2.91,15.75,2.0,3.42,5.0
2023-11-16,31.6,24.0,27.6,78,2.06,16.38,0.0,3.69,0.0
2023-11-17,31.8,24.8,28.1,78,2.35,20.01,0.3,4.38,1.0
2023-11-18,31.9,25.9,28.3,80,2.34,19.22,0.4,4.16,1.0
2023-11-19,31.4,24.7,28.1,80,2.74,18.93,2.1,4.2,4.0
2023-11-20,31.0,25.0,27.7,81,2.48,19.02,0.2,4.06,2.0
2023-11-21,32.0,24.1,27.8,81,2.79,19.76,0.1,4.38,1.0
2023-11-22,31.7,25.4,28.0,78,3.7,18.22,2.0,4.21,4.0
2023-11-23,31.4,26.2,28.2,78,3.34,16.37,0.3,3.93,2.0
2023-11-24,31.4,25.6,28.1,79,2.99,18.31,1.3,4.1,6.0
2023-11-25,29.6,24.4,26.1,87,2.28,12.09,11.3,2.53,9.0
2023-11-26,29.4,23.7,25.1,91,1.35,8.18,10.4,1.74,16.0
2023-11-27,30.2,23.4,26.5,85,1.83,18.3,0.1,3.8,1.0
2023-11-28,30.7,23.5,27.1,81,2.43,18.64,1.1,4.0,4.0
2023-11-29,30.9,24.8,27.3,82,2.68,18.14,2.8,3.85,4.0
2023-11-30,31.0,24.9,27.6,83,2.35,18.67,0.9,3.96,4.0
2023-12-01,31.2,24.9,27.9,80,2.8,18.75,0.2,4.16,2.0
2023-12-02,31.1,24.8,27.7,81,2.62,18.07,1.4,3.94,5.0
2023-12-03,31.4,24.2,27.8,81,2.69,19.0,1.5,4.15,3.0
2023-12-04,31.4,24.9,27.8,81,2.46,18.51,1.2,4.02,3.0
2023-12-05,31.7,24.3,27.7,82,2.58,18.08,0.7,3.97,3.0
2023-12-06,32.7,24.9,27.7,82,2.42,17.82,3.3,3.9,6.0
2023-12-07,30.5,24.5,27.5,82,2.53,17.6,1.7,3.78,5.0
2023-12-08,31.0,25.5,27.8,80,2.31,16.17,1.4,3.58,6.0
2023-12-09,31.0,24.1,27.6,84,2.29,18.84,0.1,3.99,1.0
2023-12-10,31.4,24.2,28.0,82,2.51,17.64,1.4,3.9,6.0
2023-12-11,31.6,24.5,27.8,82,2.36,18.54,0.7,4.02,5.0
2023-12-12,31.0,24.5,27.1,83,2.14,17.8,2.3,3.71,8.0
2023-12-13,32.5,22.5,26.8,64,2.47,17.07,0.0,4.41,0.0
2023-12-14,32.3,22.1,27.3,67,2.33,20.02,0.0,4.7,0.0
2023-12-15,33.2,21.6,26.9,71,2.09,20.0,0.0,4.56,0.0
2023-12-16,32.2,21.9,26.9,77,2.09,19.78,0.0,4.34,0.0
2023-12-17,32.3,22.9,27.4,76,2.16,19.2,0.0,4.34,0.0
2023-12-18,33.2,23.0,27.7,77,2.34,19.41,0.0,4.45,0.0
2023-12-19,32.6,23.5,28.0,78,2.88,18.78,0.2,4.38,2.0
2023-12-20,35.0,24.5,28.5,72,2.48,19.79,0.0,4.65,0.0
2023-12-21,34.2,22.3,27.6,68,2.15,17.76,0.0,4.4,0.0
2023-12-22,33.2,23.1,27.8,75,2.18,18.83,0.0,4.38,0.0
2023-12-23,33.0,23.5,28.1,74,2.28,19.29,0.0,4.44,0.0
2023-12-24,35.0,23.9,28.4,76,2.15,19.48,0.0,4.4,0.0
2023-12-25,33.5,24.3,28.3,79,2.49,19.13,0.0,4.34,0.0
2023-12-26,32.7,25.0,28.4,79,2.39,17.74,0.7,4.0,5.0
2023-12-27,31.8,24.5,28.0,80,2.12,17.58,0.7,3.94,5.0
2023-12-28,32.1,24.0,27.9,79,2.16,18.58,0.0,4.15,0.0
2023-12-29,32.0,24.4,27.9,80,2.23,17.85,0.3,3.99,3.0
2023-12-30,32.5,25.0,28.2,79,2.38,17.13,0.3,3.92,2.0
2023-12-31,32.3,24.9,28.3,77,2.31,18.09,0.0,4.12,0.0
2024-01-01,32.2,25.0,28.3,81,2.65,17.1,0.4,3.88,2.0
2024-01-02,32.3,25.1,28.5,80,2.64,16.88,0.0,3.92,0.0
2024-01-03,31.8,26.5,28.5,79,3.4,16.19,0.6,3.85,5.0
2024-01-04,32.1,25.1,27.9,81,2.68,16.52,0.1,3.71,1.0
2024-01-05,32.2,25.5,27.8,82,2.76,16.72,1.1,3.67,2.0
2024-01-06,30.6,25.0,27.7,82,2.13,17.15,2.1,3.69,4.0
2024-01-07,31.9,25.5,28.2,81,2.07,17.17,0.3,3.72,2.0
2024-01-08,32.1,25.2,28.3,82,2.55,16.59,4.0,3.72,4.0
2024-01-09,30.1,25.0,26.7,85,2.43,13.53,9.3,2.84,6.0
2024-01-10,31.7,24.7,27.6,81,3.04,16.59,0.0,3.75,0.0
2024-01-11,31.5,24.6,28.2,83,2.31,14.31,0.0,3.26,0.0
2024-01-12,32.7,25.2,28.5,82,2.57,16.29,1.7,3.75,6.0
2024-01-13,31.5,25.5,28.1,82,2.69,16.95,0.7,3.77,5.0
2024-01-14,32.0,24.5,28.0,80,2.6,17.48,1.8,3.95,2.0
2024-01-15,31.2,25.3,27.9,82,2.83,15.81,1.4,3.59,4.0
2024-01-16,32.8,24.6,27.9,79,2.51,18.64,0.0,4.28,0.0
2024-01-17,32.5,24.0,27.5,81,2.31,18.89,0.0,4.2,0.0
2024-01-18,32.5,23.3,27.3,81,2.39,18.2,0.0,4.12,0.0
2024-01-19,32.2,24.2,27.6,82,2.39,18.33,0.0,4.1,0.0
2024-01-20,32.5,24.3,27.8,82,2.24,18.35,0.5,4.06,1.0
2024-01-21,32.9,24.8,28.3,82,2.68,18.79,0.0,4.2,0.0
2024-01-22,32.0,25.6,28.4,83,2.81,19.03,0.3,4.22,3.0
2024-01-23,32.0,25.9,28.5,78,2.89,18.47,0.6,4.21,6.0
2024-01-24,32.0,25.7,28.5,80,2.4,17.6,1.5,3.92,2.0
2024-01-25,33.5,25.1,28.3,80,2.21,18.06,0.6,4.09,1.0
2024-01-26,35.2,24.3,28.3,65,2.47,19.99,0.0,5.11,0.0
2024-01-27,34.5,21.7,27.2,55,2.59,20.47,0.0,5.45,0.0
2024-01-28,34.1,21.0,26.9,54,2.31,20.62,0.0,5.31,0.0
2024-01-29,33.2,22.1,27.1,65,2.23,20.39,0.0,4.9,0.0
2024-01-30,33.2,23.0,27.5,79,2.53,20.04,0.0,4.59,0.0
2024-01-31,32.5,25.0,28.3,80,3.01,19.52,0.0,4.52,0.0
2024-02-01,32.6,26.1,28.8,80,2.9,19.2,0.2,4.38,1.0
2024-02-02,32.0,26.1,28.2,84,2.44,16.93,1.3,3.71,4.0
2024-02-03,33.6,24.4,27.7,76,2.11,20.67,0.0,4.78,0.0
2024-02-04,33.3,22.8,27.3,72,2.37,20.82,0.0,4.98,0.0
2024-02-05,32.8,23.0,27.5,70,2.34,20.85,0.0,4.97,0.0
2024-02-06,34.4,21.1,27.0,54,2.7,21.5,0.0,5.71,0.0
2024-02-07,35.0,21.2,27.2,56,2.34,21.22,0.0,5.55,0.0
2024-02-08,33.0,21.4,26.9,69,2.5,21.64,0.0,5.03,0.0
2024-02-09,32.7,23.8,27.5,84,2.7,20.89,0.0,4.52,0.0
2024-02-10,32.4,25.5,28.2,84,2.97,20.46,0.1,4.43,1.0
2024-02-11,31.9,26.0,28.4,84,2.88,20.85,0.0,4.44,0.0
2024-02-12,32.6,26.4,28.9,84,2.84,19.87,0.0,4.29,0.0
2024-02-13,32.5,27.1,28.9,84,3.44,17.77,0.7,3.95,5.0
2024-02-14,32.3,27.5,29.2,83,3.93,19.78,0.2,4.41,2.0
2024-02-15,32.2,26.2,28.4,85,3.44,18.41,2.9,4.0,3.0
2024-02-16,31.5,25.8,28.4,84,3.29,19.1,0.0,4.13,0.0
2024-02-17,32.0,26.6,28.8,82,3.03,18.77,1.2,4.18,2.0
2024-02-18,32.1,26.5,28.8,82,2.77,19.55,0.2,4.32,2.0
2024-02-19,32.1,26.2,28.8,84,2.69,17.36,0.1,3.86,1.0
2024-02-20,31.9,25.6,28.1,82,3.05,16.42,0.8,3.68,2.0
2024-02-21,32.3,26.6,28.7,81,3.42,17.8,0.2,4.12,2.0
2024-02-22,33.2,25.1,28.3,81,3.63,19.94,2.5,4.51,9.0
2024-02-23,32.0,26.8,28.5,83,3.47,16.36,4.0,3.73,5.0
2024-02-24,31.9,26.6,28.5,82,2.51,19.4,0.0,4.21,0.0
2024-02-25,32.0,25.5,28.1,80,2.3,18.92,0.1,4.21,1.0
2024-02-26,32.2,26.3,28.7,82,2.95,19.07,0.3,4.26,2.0
2024-02-27,32.3,26.2,28.9,80,3.07,21.5,0.0,4.8,0.0
2024-02-28,33.1,26.3,29.2,79,3.63,19.82,0.1,4.65,1.0
2024-02-29,33.7,27.0,29.5,77,4.54,21.09,0.2,5.19,1.0
2024-03-01,32.4,27.1,28.7,79,4.41,16.84,0.6,4.18,2.0
2024-03-02,32.7,26.9,29.0,80,3.99,18.69,1.7,4.41,2.0
2024-03-03,31.2,24.2,27.3,85,2.64,10.39,14.4,2.42,7.0
2024-03-04,32.5,24.6,28.1,80,3.06,21.63,0.0,4.81,0.0
2024-03-05,32.0,25.6,28.4,79,3.8,21.32,0.0,4.84,0.0
2024-03-06,32.1,27.0,28.9,80,4.62,18.69,0.2,4.44,2.0
2024-03-07,31.8,26.7,28.5,79,3.85,17.23,1.2,4.1,5.0
2024-03-08,32.1,26.3,28.4,79,3.83,18.89,0.0,4.4,0.0
2024-03-09,32.4,26.2,28.3,80,3.09,20.3,0.0,4.54,0.0
2024-03-10,33.0,26.0,28.6,81,2.88,21.78,0.0,4.81,0.0
2024-03-11,33.2,27.0,29.2,80,3.78,20.92,0.0,4.85,0.0
2024-03-12,32.9,27.4,29.2,80,4.07,18.01,0.0,4.36,0.0
2024-03-13,32.4,26.5,29.0,79,4.06,20.04,0.0,4.69,0.0
2024-03-14,33.5,25.5,28.6,81,3.79,20.46,2.2,4.65,4.0
2024-03-15,33.2,25.5,28.5,81,2.51,21.15,0.0,4.67,0.0
2024-03-16,32.0,25.9,28.7,81,3.05,21.74,0.0,4.79,0.0
2024-03-17,32.8,27.2,29.5,77,3.28,20.23,0.7,4.82,1.0
2024-03-18,33.0,27.5,29.6,78,3.28,17.85,0.4,4.34,3.0
2024-03-19,32.6,26.6,29.2,79,3.11,20.38,0.0,4.71,0.0
2024-03-20,32.8,27.0,29.4,80,3.45,19.12,1.1,4.48,6.0
2024-03-21,33.8,27.0,29.7,79,3.04,20.81,1.0,4.81,1.0
2024-03-22,32.2,26.5,29.1,80,3.71,16.3,0.1,4.07,1.0
2024-03-23,33.0,26.5,29.2,77,3.72,19.46,0.0,4.68,0.0
2024-03-24,33.5,26.0,29.1,75,3.35,21.7,0.0,5.12,0.0
2024-03-25,33.0,26.7,29.4,75,3.62,21.99,0.0,5.26,0.0
2024-03-26,33.5,27.6,29.7,75,3.36,20.47,0.1,4.98,1.0
2024-03-27,33.2,27.1,29.8,76,3.14,22.31,0.0,5.24,0.0
2024-03-28,34.0,26.1,29.4,79,3.54,18.64,4.0,4.45,4.0
2024-03-29,33.5,25.8,28.5,82,3.82,19.84,8.8,4.52,7.0
2024-03-30,33.1,26.0,29.3,77,4.36,19.84,0.1,4.88,1.0
2024-03-31,32.5,26.8,29.3,76,3.46,22.54,0.0,5.23,0.0
2024-04-01,32.0,27.6,29.5,77,3.47,17.97,1.1,4.39,5.0
2024-04-02,33.0,26.9,29.4,79,3.77,21.62,0.5,4.98,2.0
2024-04-03,32.0,26.2,28.5,80,3.55,12.73,0.7,3.26,6.0
2024-04-04,32.7,26.9,29.2,76,3.58,19.49,0.0,4.76,0.0
2024-04-05,32.2,27.2,29.0,77,4.16,20.0,4.3,4.75,8.0
2024-04-06,31.8,26.8,28.4,82,2.71,15.42,13.5,3.52,5.0
2024-04-07,33.3,25.2,29.0,80,3.03,22.12,0.5,4.99,1.0
2024-04-08,32.8,27.0,28.7,80,2.91,14.02,0.9,3.46,4.0
2024-04-09,32.5,26.4,29.0,75,2.73,22.51,0.0,5.1,0.0
2024-04-10,33.3,26.2,29.1,78,2.44,22.8,6.0,5.05,3.0
2024-04-11,31.0,24.7,27.7,83,2.76,14.41,1.0,3.32,4.0
2024-04-12,32.5,27.4,29.3,78,3.41,19.91,0.1,4.68,1.0
2024-04-13,32.2,26.7,28.9,78,3.36,14.57,0.0,3.67,0.0
2024-04-14,33.0,25.9,28.3,79,2.05,17.92,6.8,3.92,5.0
2024-04-15,32.5,27.1,29.4,77,2.38,18.91,0.8,4.35,1.0
2024-04-16,32.6,26.3,28.7,81,2.37,16.45,6.6,3.77,7.0
2024-04-17,32.4,25.0,28.7,82,2.78,18.72,0.3,4.25,2.0
2024-04-18,32.6,27.5,29.7,79,3.54,22.61,0.8,5.1,4.0
2024-04-19,32.8,28.2,30.0,77,3.67,21.24,0.7,4.97,6.0
2024-04-20,33.0,27.6,30.0,76,3.3,22.51,0.0,5.22,0.0
2024-04-21,33.2,27.9,29.7,78,3.53,20.88,4.5,4.81,7.0
2024-04-22,33.2,25.5,28.9,81,2.58,19.59,1.1,4.42,1.0
2024-04-23,31.9,25.4,27.6,86,1.82,9.68,5.1,2.21,7.0
2024-04-24,31.9,24.4,28.2,77,2.34,21.54,0.6,4.72,3.0
2024-04-25,32.0,26.2,29.1,80,3.32,22.96,0.0,4.95,0.0
2024-04-26,31.9,27.4,29.3,79,3.72,21.96,0.5,4.89,1.0
2024-04-27,33.3,26.9,29.7,78,2.8,23.16,0.0,5.14,0.0
2024-04-28,32.3,27.6,29.8,76,3.54,22.32,0.3,5.15,3.0
2024-04-29,33.2,27.1,29.4,76,3.62,21.09,0.6,4.94,3.0
2024-04-30,33.6,26.9,29.8,77,2.99,20.88,0.6,4.87,2.0
2024-05-01,32.0,26.3,28.6,83,3.64,17.87,12.8,3.96,11.0
2024-05-02,31.6,26.8,29.0,77,3.27,19.1,1.8,4.47,5.0
2024-05-03,32.2,26.3,28.7,79,2.5,22.28,3.1,4.75,3.0
2024-05-04,32.4,25.6,28.9,80,2.16,23.02,0.2,4.96,2.0
2024-05-05,32.5,27.6,29.7,76,3.02,22.18,0.2,5.06,1.0
2024-05-06,32.7,26.6,28.8,80,2.81,15.56,3.3,3.61,11.0
2024-05-07,31.3,24.9,28.0,85,1.85,21.06,5.4,4.34,5.0
2024-05-08,31.6,26.2,28.8,81,2.29,19.03,2.7,4.17,5.0
2024-05-09,32.3,26.2,29.1,80,2.82,23.33,0.0,5.01,0.0
2024-05-10,31.3,27.6,29.2,80,3.12,20.32,2.8,4.43,6.0
2024-05-11,31.8,26.2,28.6,83,2.51,19.45,9.3,4.13,6.0
2024-05-12,30.1,26.0,27.6,88,2.16,13.1,3.9,2.81,12.0
2024-05-13,29.5,25.2,27.1,87,2.1,12.69,16.0,2.72,9.0
2024-05-14,32.0,25.2,28.2,82,1.96,17.93,0.0,3.89,0.0
2024-05-15,31.9,26.2,28.5,82,2.55,21.68,3.2,4.54,8.0
2024-05-16,31.2,24.5,26.9,87,2.59,14.72,61.2,3.12,16.0
2024-05-17,30.7,24.3,27.4,85,2.24,19.4,1.5,4.06,5.0
2024-05-18,30.9,25.9,28.0,85,2.53,15.68,1.9,3.43,7.0
2024-05-19,32.3,26.1,28.9,78,2.87,23.34,0.0,5.12,0.0
2024-05-20,31.3,26.6,28.8,80,3.24,22.83,0.7,4.89,4.0
2024-05-21,32.2,26.1,28.9,79,3.26,21.75,2.5,4.84,5.0
2024-05-22,31.4,25.1,27.5,86,3.08,13.05,7.4,2.94,12.0
2024-05-23,30.4,24.5,27.2,84,2.71,17.9,0.9,3.81,4.0
2024-05-24,31.5,26.0,28.2,80,3.46,21.63,2.4,4.64,5.0
2024-05-25,28.5,24.2,25.8,91,1.92,6.97,48.1,1.63,18.0
2024-05-26,30.1,24.1,27.0,84,2.45,22.03,0.7,4.47,7.0
2024-05-27,32.2,24.0,27.6,78,2.67,22.15,0.0,4.77,0.0
2024-05-28,31.6,26.1,28.4,77,3.26,20.69,1.9,4.67,4.0
2024-05-29,31.3,25.5,28.2,80,2.71,22.67,0.0,4.75,0.0
2024-05-30,32.5,25.5,28.3,80,3.14,22.84,5.2,4.9,2.0
2024-05-31,28.8,25.0,26.7,87,3.14,11.22,17.9,2.49,15.0
2024-06-01,29.6,24.5,27.0,85,2.55,19.91,7.8,3.96,8.0
2024-06-02,28.4,23.4,25.6,88,1.75,10.38,9.8,2.12,9.0
2024-06-03,30.0,23.5,26.8,83,2.14,18.7,0.3,3.9,2.0
2024-06-04,29.3,25.8,27.2,83,3.75,19.17,4.3,3.97,8.0
2024-06-05,30.3,24.5,27.2,83,2.67,21.56,0.8,4.42,6.0
2024-06-06,29.1,24.8,26.5,85,3.1,19.96,3.8,3.93,11.0
2024-06-07,28.9,24.3,26.3,86,2.11,13.89,8.3,2.92,10.0
2024-06-08,30.3,24.0,27.0,82,2.62,21.6,0.8,4.47,5.0
2024-06-09,28.7,25.0,26.4,86,2.92,13.59,17.5,2.85,12.0
2024-06-10,29.5,24.1,26.9,84,3.15,20.32,2.8,4.1,9.0
2024-06-11,29.0,24.9,26.4,84,3.1,17.22,3.9,3.46,14.0
2024-06-12,29.5,24.0,26.5,84,2.25,19.33,3.9,3.95,13.0
2024-06-13,29.4,25.2,27.1,81,3.14,20.33,0.8,4.2,3.0
2024-06-14,28.9,24.6,25.9,87,3.48,13.06,10.2,2.69,15.0
2024-06-15,28.9,23.9,25.0,91,2.61,9.07,14.6,1.91,15.0
2024-06-16,29.0,23.8,26.0,86,1.82,12.37,2.4,2.63,10.0
2024-06-17,29.2,24.8,26.7,84,2.42,19.4,6.5,3.86,7.0
2024-06-18,29.0,24.4,26.6,86,1.91,18.46,3.9,3.65,7.0
2024-06-19,30.5,24.7,27.1,83,3.41,20.33,1.3,4.2,7.0
2024-06-20,28.4,24.4,25.9,87,3.06,14.01,13.4,2.86,16.0
2024-06-21,29.6,24.2,26.1,87,2.67,17.51,3.3,3.51,14.0
2024-06-22,28.8,24.1,26.1,86,2.48,13.31,1.5,2.78,7.0
2024-06-23,29.0,24.2,26.3,85,2.67,19.2,0.5,3.74,4.0
2024-06-24,30.0,24.1,26.5,84,2.81,21.09,1.3,4.14,7.0
2024-06-25,28.0,24.2,25.7,89,2.65,11.4,8.9,2.37,9.0
2024-06-26,28.3,24.1,25.6,89,2.5,11.26,15.0,2.37,15.0
2024-06-27,28.2,24.4,26.1,86,2.53,18.58,10.5,3.59,2.0
2024-06-28,28.3,24.5,26.3,85,3.03,19.26,2.2,3.74,10.0
2024-06-29,29.2,24.1,25.9,87,3.1,15.94,5.2,3.16,8.0
2024-06-30,28.5,24.4,26.0,85,3.11,17.9,5.4,3.55,10.0
2024-07-01,29.1,23.8,26.3,84,3.06,22.11,0.8,4.32,4.0
2024-07-02,29.9,24.5,26.5,83,3.77,16.06,10.3,3.53,7.0
2024-07-03,27.2,24.3,25.2,87,3.99,10.18,12.3,2.25,20.0
2024-07-04,28.4,23.3,25.3,87,2.88,15.29,7.5,3.04,16.0
2024-07-05,29.5,24.4,26.1,85,2.49,17.68,5.6,3.55,10.0
2024-07-06,29.1,24.5,26.1,87,2.9,13.26,6.0,2.8,9.0
2024-07-07,28.8,24.0,25.7,87,3.45,16.97,8.0,3.33,7.0
2024-07-08,27.0,24.3,25.5,87,3.24,10.86,6.4,2.33,12.0
2024-07-09,27.6,23.4,25.4,86,3.41,16.71,3.0,3.32,6.0
2024-07-10,27.9,24.1,25.7,83,3.61,18.41,1.6,3.7,6.0
2024-07-11,28.1,24.0,25.6,84,3.54,16.44,5.0,3.36,12.0
2024-07-12,27.9,24.2,25.6,86,3.61,17.03,1.7,3.39,6.0
2024-07-13,28.0,23.9,25.6,85,3.54,18.21,1.2,3.54,6.0
2024-07-14,27.8,24.0,25.6,84,3.59,17.58,1.1,3.53,7.0
2024-07-15,28.2,24.0,25.6,83,4.28,19.09,0.9,3.86,7.0
2024-07-16,27.6,23.6,25.5,85,3.92,16.67,3.0,3.37,7.0
2024-07-17,27.5,24.0,25.4,84,4.31,11.7,0.1,2.68,1.0
2024-07-18,28.9,23.4,25.6,83,4.4,20.53,5.6,4.07,11.0
2024-07-19,27.0,23.5,25.1,86,4.0,11.29,1.8,2.49,9.0
2024-07-20,27.8,24.0,25.1,86,4.85,14.39,2.5,2.95,10.0
2024-07-21,26.2,23.5,24.8,85,4.49,14.72,2.6,2.96,12.0
2024-07-22,27.0,24.0,25.0,84,3.64,15.88,0.4,3.21,2.0
