date,T_max_C,T_min_C,T_mean_C,RH_mean_pct,wind_2m_ms,Rs_MJm2day,precip_mm,ET0_OM_mm_day,precip_hours
2020-12-04,36.7,17.9,26.3,37,1.2,20.39,0.0,4.75,0.0
2020-12-05,35.7,19.1,26.6,46,1.47,19.39,0.0,4.72,0.0
2020-12-06,35.7,20.5,27.3,51,1.23,18.06,0.0,4.24,0.0
2020-12-07,36.5,20.7,27.5,49,1.56,18.13,0.0,4.59,0.0
2020-12-08,36.1,20.5,27.6,49,1.71,15.5,0.0,4.32,0.0
2020-12-09,34.8,21.1,27.3,55,1.46,17.13,0.0,4.25,0.0
2020-12-10,35.0,22.1,27.5,58,1.5,16.22,0.0,3.94,0.0
2020-12-11,36.2,22.1,27.6,54,1.61,18.27,0.0,4.58,0.0
2020-12-12,35.3,21.2,27.1,51,1.3,17.64,0.0,4.22,0.0
2020-12-13,34.7,20.4,27.0,53,1.35,17.34,0.0,4.18,0.0
2020-12-14,35.5,22.5,27.8,56,1.49,17.23,0.0,4.23,0.0
2020-12-15,35.0,21.8,27.7,54,1.25,16.1,0.0,3.85,0.0
2020-12-16,35.5,21.0,27.7,45,1.86,17.53,0.0,4.95,0.0
2020-12-17,35.8,20.4,27.5,34,1.89,18.85,0.0,5.37,0.0
2020-12-18,34.8,19.3,26.0,32,1.77,19.36,0.0,5.2,0.0
2020-12-19,34.7,17.8,25.5,32,1.37,19.14,0.0,4.77,0.0
2020-12-20,35.3,19.1,26.1,39,1.3,19.02,0.0,4.73,0.0
2020-12-21,35.5,19.0,26.6,41,1.5,19.03,0.0,4.86,0.0
2020-12-22,35.3,19.0,26.7,40,1.51,19.15,0.0,4.87,0.0
2020-12-23,35.7,19.4,26.8,40,1.43,19.12,0.0,4.87,0.0
2020-12-24,35.5,19.8,27.3,37,1.5,19.2,0.0,4.89,0.0
2020-12-25,35.6,20.2,27.5,36,2.18,19.36,0.0,5.66,0.0
2020-12-26,34.8,22.3,27.4,24,2.99,19.8,0.0,6.68,0.0
2020-12-27,34.7,19.0,26.1,27,1.78,19.84,0.0,5.36,0.0
2020-12-28,34.8,20.5,26.1,28,1.94,19.75,0.0,5.49,0.0
2020-12-29,35.0,19.8,26.0,29,1.8,19.85,0.0,5.37,0.0
2020-12-30,35.5,19.6,26.7,31,1.86,19.68,0.0,5.42,0.0
2020-12-31,35.8,19.8,27.1,35,1.54,19.61,0.0,5.06,0.0
2021-01-01,36.2,18.9,26.4,37,1.27,19.84,0.0,4.8,0.0
2021-01-02,35.8,18.1,26.5,43,1.34,19.49,0.0,4.7,0.0
2021-01-03,36.1,20.6,27.5,52,1.43,17.86,0.0,4.27,0.0
2021-01-04,36.2,23.2,28.3,49,1.58,17.85,0.0,4.66,0.0
2021-01-05,37.2,20.4,28.0,32,1.99,19.92,0.0,5.76,0.0
2021-01-06,37.2,19.5,27.9,31,2.09,19.58,0.0,5.88,0.0
2021-01-07,37.0,19.6,27.3,42,1.77,18.23,0.0,5.03,0.0
2021-01-08,37.0,21.2,27.5,51,1.72,19.33,0.0,4.96,0.0
2021-01-09,35.6,21.9,27.4,53,1.6,18.03,0.0,4.48,0.0
2021-01-10,36.5,19.5,27.5,32,1.81,20.23,0.0,5.54,0.0
2021-01-11,35.2,20.1,27.4,48,1.19,18.5,0.0,4.39,0.0
2021-01-12,35.8,22.4,28.4,43,1.68,19.82,0.0,5.33,0.0
2021-01-13,35.8,19.0,27.1,28,1.85,20.54,0.0,5.66,0.0
2021-01-14,35.6,18.4,26.0,27,1.48,20.82,0.0,5.26,0.0
2021-01-15,35.5,19.0,26.2,27,1.79,20.8,0.0,5.6,0.0
2021-01-16,35.0,18.4,25.9,29,1.86,20.75,0.0,5.6,0.0
2021-01-17,35.1,19.2,26.6,26,2.2,20.42,0.0,5.98,0.0
2021-01-18,35.5,18.4,27.0,24,1.99,20.57,0.0,5.89,0.0
2021-01-19,34.8,19.8,26.8,27,2.39,20.41,0.0,6.15,0.0
2021-01-20,34.9,20.3,27.2,25,2.39,20.73,0.0,6.32,0.0
2021-01-21,35.5,20.2,27.0,24,2.34,20.92,0.0,6.26,0.0
2021-01-22,34.4,18.9,26.2,26,1.98,20.87,0.0,5.8,0.0
2021-01-23,34.8,19.8,26.4,25,1.9,21.0,0.0,5.8,0.0
2021-01-24,35.7,19.8,26.9,26,1.68,21.03,0.0,5.57,0.0
2021-01-25,36.4,19.4,27.1,29,1.95,21.17,0.0,5.88,0.0
2021-01-26,36.2,18.8,27.0,24,2.25,21.26,0.0,6.32,0.0
2021-01-27,36.0,18.6,27.4,20,2.35,21.43,0.0,6.57,0.0
2021-01-28,36.6,20.0,27.9,23,1.9,21.26,0.0,6.07,0.0
2021-01-29,36.6,21.3,28.0,28,1.83,21.15,0.0,5.86,0.0
2021-01-30,36.1,19.1,27.0,26,2.02,21.27,0.0,6.03,0.0
2021-01-31,35.0,20.2,27.3,24,2.04,19.79,0.0,5.86,0.0
2021-02-01,35.6,20.8,27.0,25,1.88,21.27,0.0,5.92,0.0
2021-02-02,36.5,19.7,27.5,24,1.9,21.52,0.0,6.01,0.0
2021-02-03,36.5,19.4,27.4,28,1.82,21.55,0.0,5.89,0.0
2021-02-04,37.5,20.3,28.7,25,1.97,21.78,0.0,6.32,0.0
2021-02-05,36.4,21.1,27.8,30,1.64,21.06,0.0,5.76,0.0
2021-02-06,37.3,21.1,28.1,33,1.66,20.85,0.0,5.59,0.0
2021-02-07,37.0,20.6,28.0,36,1.36,21.43,0.0,5.44,0.0
2021-02-08,37.2,21.0,28.5,31,2.14,21.9,0.0,6.42,0.0
2021-02-09,37.5,20.2,28.4,24,1.87,22.45,0.0,6.32,0.0
2021-02-10,37.1,20.7,27.9,25,1.76,22.22,0.0,6.14,0.0
2021-02-11,37.8,19.8,27.8,27,1.41,22.2,0.0,5.73,0.0
2021-02-12,37.2,22.2,28.5,50,1.79,20.24,0.0,5.27,0.0
2021-02-13,37.6,21.1,28.3,38,1.76,21.66,0.0,5.78,0.0
2021-02-14,36.8,21.5,28.6,46,1.36,20.29,0.0,4.99,0.0
2021-02-15,37.5,24.6,29.8,56,1.47,19.71,0.0,4.85,0.0
2021-02-16,36.5,23.7,29.4,56,1.33,18.79,0.0,4.6,0.0
2021-02-17,36.2,23.0,29.4,42,2.25,19.9,0.0,5.89,0.0
2021-02-18,33.6,20.2,26.5,26,1.88,17.5,0.0,5.25,0.0
2021-02-19,33.5,20.7,26.7,17,2.79,22.46,0.0,7.19,0.0
2021-02-20,34.1,18.6,25.9,19,2.12,23.07,0.0,6.53,0.0
2021-02-21,35.0,19.7,26.7,20,2.08,22.99,0.0,6.52,0.0
2021-02-22,34.9,19.2,26.8,18,2.33,23.08,0.0,6.84,0.0
2021-02-23,36.0,20.7,28.0,21,2.19,22.95,0.0,6.71,0.0
2021-02-24,36.6,21.9,28.4,27,1.69,22.45,0.0,6.07,0.0
2021-02-25,36.8,20.4,28.2,23,2.05,22.8,0.0,6.58,0.0
2021-02-26,36.5,20.5,28.1,24,1.69,22.81,0.0,6.19,0.0
2021-02-27,37.0,20.8,28.4,26,1.78,22.56,0.0,6.26,0.0
2021-02-28,37.9,19.7,28.3,27,1.56,23.06,0.0,6.07,0.0
2021-03-01,38.4,22.2,29.4,35,1.97,22.96,0.0,6.51,0.0
2021-03-02,38.7,21.5,30.1,23,2.3,23.19,0.0,7.15,0.0
2021-03-03,38.1,20.7,29.1,34,1.74,21.54,0.0,5.97,0.0
2021-03-04,37.5,20.9,29.2,34,1.39,22.27,0.0,5.72,0.0
2021-03-05,37.1,23.1,29.7,52,1.42,19.26,0.0,4.83,0.0
2021-03-06,36.5,25.4,29.8,59,1.97,18.53,0.1,4.84,1.0
2021-03-07,34.3,25.6,29.5,63,1.81,17.89,3.2,4.49,2.0
2021-03-08,38.4,25.2,30.8,55,1.62,21.74,0.0,5.31,0.0
2021-03-09,35.7,25.0,29.2,67,2.03,17.85,0.7,4.44,2.0
2021-03-10,35.8,25.5,29.9,61,2.27,18.12,0.0,4.76,0.0
2021-03-11,35.8,24.5,27.7,64,2.12,15.7,0.9,4.19,2.0
2021-03-12,33.7,24.6,28.1,69,2.09,13.76,0.1,3.59,1.0
2021-03-13,30.1,23.7,26.8,66,1.75,7.46,0.4,2.32,3.0
2021-03-14,36.9,23.5,29.3,44,1.22,21.38,0.0,5.21,0.0
2021-03-15,37.1,24.4,29.8,52,1.57,20.76,0.0,5.28,0.0
2021-03-16,36.8,25.5,29.8,52,2.03,19.94,0.0,5.34,0.0
2021-03-17,35.2,24.3,27.1,73,2.49,15.47,12.4,3.82,3.0
2021-03-18,31.0,23.6,25.9,83,2.26,11.19,6.1,2.7,3.0
2021-03-19,35.0,21.8,26.7,72,1.48,18.83,1.7,4.27,2.0
2021-03-20,34.6,22.7,27.8,68,1.89,17.79,0.6,4.27,2.0
2021-03-21,35.5,24.0,27.9,69,2.01,20.82,0.2,4.9,2.0
2021-03-22,34.3,24.4,28.2,69,2.44,20.39,0.6,4.91,2.0
2021-03-23,32.3,23.5,27.3,78,2.78,13.22,1.6,3.31,3.0
2021-03-24,35.1,24.9,28.4,71,2.07,19.52,0.0,4.59,0.0
2021-03-25,33.2,23.5,28.0,69,1.86,21.21,0.0,4.88,0.0
2021-03-26,35.4,22.8,28.8,64,1.7,20.57,0.0,4.99,0.0
2021-03-27,34.3,24.5,27.9,71,1.79,18.87,0.9,4.46,2.0
2021-03-28,36.0,21.2,28.4,51,1.6,23.88,0.2,5.83,2.0
2021-03-29,37.0,20.1,27.7,33,1.35,24.53,0.0,6.05,0.0
2021-03-30,36.9,21.7,28.1,46,1.18,24.17,0.0,5.69,0.0
2021-03-31,37.4,21.0,28.0,37,1.77,24.04,0.0,6.29,0.0
2021-04-01,37.4,20.5,28.3,41,1.84,23.94,0.0,6.28,0.0
2021-04-02,37.8,19.4,28.6,36,1.68,24.45,0.0,6.34,0.0
2021-04-03,37.1,20.5,28.3,48,1.46,23.31,0.0,5.82,0.0
2021-04-04,36.2,23.8,29.6,54,1.31,21.4,0.0,5.15,0.0
2021-04-05,36.5,23.1,29.6,53,1.58,21.82,0.0,5.39,0.0
2021-04-06,36.9,24.5,30.0,59,1.69,21.27,0.0,5.21,0.0
2021-04-07,37.1,24.5,30.0,58,1.71,21.69,0.0,5.34,0.0
2021-04-08,36.9,23.8,29.3,62,1.76,20.85,0.0,5.15,0.0
2021-04-09,35.0,24.5,29.3,68,2.0,19.8,0.0,4.77,0.0
2021-04-10,37.3,24.9,28.0,76,2.03,19.66,11.1,4.42,2.0
2021-04-11,35.7,23.8,28.9,64,2.04,20.21,0.0,4.94,0.0
2021-04-12,36.8,24.0,29.7,60,2.26,22.55,0.0,5.61,0.0
2021-04-13,36.4,24.5,28.2,71,2.13,19.88,4.7,4.75,3.0
2021-04-14,37.2,23.7,29.4,57,2.02,23.46,0.0,5.76,0.0
2021-04-15,36.0,23.7,29.3,63,1.86,21.99,0.0,5.31,0.0
2021-04-16,36.0,24.6,28.2,70,1.99,20.46,3.2,4.85,2.0
2021-04-17,33.3,24.4,27.7,77,2.19,18.29,6.2,4.25,6.0
2021-04-18,33.0,23.3,26.2,84,1.93,13.14,2.7,3.08,4.0
2021-04-19,36.0,22.4,28.3,69,1.7,20.39,0.0,4.84,0.0
2021-04-20,37.2,24.7,28.5,71,1.91,22.22,4.6,5.1,2.0
2021-04-21,33.2,24.7,28.6,71,1.92,19.53,0.0,4.53,0.0
2021-04-22,32.6,24.8,27.7,70,1.71,15.53,0.0,3.75,0.0
2021-04-23,35.5,24.5,28.7,66,1.74,22.27,0.5,5.2,1.0
2021-04-24,34.8,24.5,28.3,75,2.27,19.05,9.6,4.46,5.0
2021-04-25,35.2,23.8,28.2,73,2.09,20.78,0.2,4.84,2.0
2021-04-26,34.7,24.5,28.0,77,1.71,20.82,0.7,4.59,2.0
2021-04-27,33.3,24.6,28.2,73,2.04,14.09,0.0,3.49,0.0
2021-04-28,33.8,24.4,27.9,77,2.22,21.81,3.6,4.86,5.0
2021-04-29,35.3,23.6,28.7,68,1.85,21.9,0.0,5.1,0.0
2021-04-30,35.3,23.5,28.8,63,1.77,22.26,0.0,5.26,0.0
2021-05-01,36.2,24.1,28.6,67,2.05,22.82,0.2,5.41,1.0
2021-05-02,35.5,24.5,28.9,72,1.89,21.65,1.9,5.0,5.0
2021-05-03,33.8,23.8,27.6,78,2.37,19.73,3.4,4.43,6.0
2021-05-04,32.3,23.0,26.9,80,1.92,17.94,0.1,3.92,1.0
2021-05-05,35.0,23.7,27.8,74,2.09,21.72,2.8,4.89,1.0
2021-05-06,31.1,24.4,27.1,76,2.61,11.75,1.7,3.0,2.0
2021-05-07,29.6,23.0,25.6,85,1.86,8.7,21.9,2.04,8.0
2021-05-08,32.8,23.2,26.4,78,2.43,18.6,7.4,4.12,4.0
2021-05-09,32.5,22.8,26.7,76,1.6,18.94,1.5,4.15,2.0
2021-05-10,34.0,23.2,27.7,72,1.68,21.24,0.1,4.78,1.0
2021-05-11,35.9,24.2,27.9,72,1.55,20.14,0.7,4.53,2.0
2021-05-12,32.8,24.1,28.2,72,2.17,21.39,0.0,4.87,0.0
2021-05-13,32.2,24.7,28.0,73,1.8,17.35,0.0,4.04,0.0
2021-05-14,35.5,23.7,29.2,69,2.02,22.73,0.0,5.34,0.0
2021-05-15,34.8,24.1,27.6,76,1.83,20.3,7.7,4.49,5.0
2021-05-16,34.8,22.6,27.2,77,1.44,18.54,0.0,4.17,0.0
2021-05-17,35.5,24.0,28.8,71,1.92,22.36,0.0,5.12,0.0
2021-05-18,34.5,24.5,28.7,68,2.33,21.26,0.0,5.12,0.0
2021-05-19,34.5,24.1,28.8,70,1.71,21.94,0.1,4.95,1.0
2021-05-20,33.2,24.9,28.4,74,2.44,20.79,3.0,4.77,4.0
2021-05-21,33.3,23.7,27.1,84,2.02,17.82,3.5,3.9,4.0
2021-05-22,33.7,24.6,28.4,72,2.02,20.46,0.0,4.69,0.0
2021-05-23,36.0,23.4,28.7,68,1.84,22.03,0.1,5.06,1.0
2021-05-24,37.0,24.6,29.5,61,1.81,22.95,0.0,5.45,0.0
2021-05-25,33.5,24.9,28.5,75,1.71,20.72,0.4,4.62,3.0
2021-05-26,34.8,24.6,28.8,73,2.05,22.37,0.2,5.09,2.0
2021-05-27,33.3,25.0,28.2,74,2.11,18.53,0.2,4.29,2.0
2021-05-28,34.5,23.6,28.1,75,1.76,20.85,0.4,4.6,2.0
2021-05-29,32.8,24.1,27.5,79,1.87,18.98,2.2,4.11,4.0
2021-05-30,33.2,25.0,27.6,79,1.56,15.8,0.1,3.47,1.0
2021-05-31,33.5,24.4,27.7,82,2.07,19.49,10.0,4.29,8.0
2021-06-01,32.7,23.5,26.1,86,2.24,14.35,4.0,3.15,9.0
2021-06-02,33.8,24.1,27.9,77,1.74,20.92,1.8,4.52,2.0
2021-06-03,33.2,24.5,28.3,72,1.84,21.69,0.3,4.89,3.0
2021-06-04,32.5,22.9,26.9,80,1.79,18.48,1.1,4.01,3.0
2021-06-05,33.5,22.8,27.5,69,2.03,22.34,0.6,5.02,2.0
2021-06-06,34.0,23.5,26.5,78,1.6,19.42,16.2,4.25,7.0
2021-06-07,33.3,23.0,26.7,84,1.48,20.41,2.2,4.29,5.0
2021-06-08,31.9,23.4,25.7,87,1.69,16.24,8.8,3.33,6.0
2021-06-09,33.6,23.4,27.0,83,1.31,20.63,4.0,4.37,5.0
2021-06-10,32.6,23.0,27.0,77,1.96,19.85,0.3,4.29,1.0
2021-06-11,33.3,23.5,27.3,76,1.98,21.51,0.9,4.72,4.0
2021-06-12,33.8,23.6,26.8,82,1.66,19.17,10.4,4.07,2.0
2021-06-13,34.8,23.0,28.3,68,1.56,20.9,0.1,4.87,1.0
2021-06-14,32.5,23.4,26.8,78,2.15,20.2,0.9,4.42,5.0
2021-06-15,33.8,23.4,26.5,84,2.04,20.79,15.3,4.48,3.0
2021-06-16,30.5,23.0,26.4,79,2.23,15.9,0.2,3.57,2.0
2021-06-17,32.3,24.0,27.2,73,2.04,18.91,0.0,4.29,0.0
2021-06-18,34.2,23.2,26.8,78,1.66,20.25,3.0,4.32,3.0
2021-06-19,31.0,23.2,26.2,84,1.53,17.91,3.0,3.71,3.0
2021-06-20,28.9,23.6,25.3,89,1.69,12.71,10.9,2.64,12.0
2021-06-21,28.3,22.9,24.7,91,2.07,13.41,9.6,2.71,19.0
2021-06-22,29.5,22.5,24.7,90,1.42,15.63,3.8,3.14,10.0
2021-06-23,28.0,22.6,24.3,91,1.47,13.13,13.2,2.58,14.0
2021-06-24,31.6,21.8,25.6,83,1.58,19.15,1.0,3.97,5.0
2021-06-25,29.6,22.2,25.1,87,1.19,16.21,6.2,3.34,10.0
2021-06-26,28.0,22.4,24.4,89,1.01,11.51,3.7,2.35,10.0
2021-06-27,33.0,19.9,25.9,71,1.62,21.45,0.0,4.74,0.0
2021-06-28,33.0,21.6,26.5,73,2.21,23.14,1.3,5.05,4.0
2021-06-29,31.5,22.5,25.3,86,2.32,16.77,20.7,3.53,6.0
2021-06-30,29.5,21.5,25.1,85,1.66,16.38,4.3,3.38,6.0
2021-07-01,31.9,22.6,25.1,89,1.54,16.5,12.8,3.44,7.0
2021-07-02,30.5,22.7,25.5,85,1.57,18.35,0.7,3.74,4.0
2021-07-03,31.5,22.5,25.2,87,1.36,19.17,13.8,3.91,13.0
2021-07-04,28.5,21.6,24.8,85,1.98,11.62,5.3,2.52,5.0
2021-07-05,30.6,22.4,25.5,83,1.83,18.45,0.9,3.87,7.0
2021-07-06,30.5,22.5,25.8,81,1.55,20.39,5.4,4.21,5.0
2021-07-07,31.5,22.2,26.6,76,2.23,21.76,0.0,4.74,0.0
2021-07-08,32.2,22.8,26.0,81,2.7,18.4,4.9,4.05,5.0
2021-07-09,30.3,22.5,25.3,83,2.57,17.24,0.7,3.68,4.0
2021-07-10,28.7,22.0,24.1,90,1.73,13.91,9.3,2.81,11.0
2021-07-11,29.9,22.1,24.8,89,1.13,17.86,9.1,3.57,13.0
2021-07-12,31.1,21.5,24.8,88,1.62,19.8,13.9,4.0,16.0
2021-07-13,28.2,22.1,24.1,91,1.71,12.0,2.9,2.43,10.0
2021-07-14,28.8,22.5,24.8,87,1.84,17.79,6.9,3.5,7.0
2021-07-15,29.2,21.9,24.9,87,1.73,15.78,2.4,3.2,7.0
2021-07-16,29.7,22.5,25.2,87,1.54,11.65,1.6,2.49,10.0
2021-07-17,27.1,21.5,23.7,88,2.92,10.07,3.9,2.15,10.0
2021-07-18,29.4,22.4,24.8,85,1.54,14.04,2.7,2.96,8.0
2021-07-19,30.0,22.8,25.4,84,2.07,17.0,1.5,3.54,7.0
2021-07-20,30.5,22.2,25.1,85,2.2,17.45,2.5,3.64,6.0
2021-07-21,29.0,22.5,25.1,85,1.96,16.2,1.8,3.33,7.0
2021-07-22,29.2,22.1,24.7,87,1.93,17.58,7.2,3.51,8.0
2021-07-23,28.0,22.5,24.4,86,1.98,12.69,0.8,2.68,5.0
2021-07-24,29.0,22.1,24.9,85,1.73,17.05,3.3,3.51,6.0
2021-07-25,29.2,22.4,25.2,81,1.7,17.25,0.8,3.64,6.0
2021-07-26,28.8,22.0,25.2,76,2.19,15.3,0.1,3.38,1.0
2021-07-27,27.5,22.5,24.6,81,2.6,8.99,0.8,2.27,3.0
2021-07-28,28.0,21.9,24.3,87,1.82,16.86,5.7,3.33,13.0
2021-07-29,29.5,21.8,24.9,85,1.48,16.71,1.4,3.4,6.0
2021-07-30,30.9,22.5,25.4,83,1.63,18.6,8.2,3.85,10.0
2021-07-31,25.5,21.9,23.1,96,2.04,7.54,16.2,1.43,16.0
2021-08-01,29.2,21.9,25.0,84,1.96,18.9,1.6,3.8,7.0
2021-08-02,30.0,21.9,25.4,81,1.33,14.36,0.8,3.12,4.0
2021-08-03,31.7,23.0,25.7,84,1.23,18.46,2.7,3.83,6.0
2021-08-04,29.9,22.4,24.7,89,2.46,18.45,12.1,3.66,16.0
2021-08-05,24.0,21.6,22.5,99,1.67,6.24,24.1,1.18,24.0
2021-08-06,27.9,21.7,24.0,90,1.67,15.08,7.3,2.95,10.0
2021-08-07,28.5,21.8,24.6,88,1.91,17.84,3.5,3.55,7.0
2021-08-08,29.5,22.5,24.9,84,1.88,15.64,2.1,3.23,11.0
2021-08-09,28.9,22.1,24.1,90,2.01,14.41,7.0,2.86,11.0
2021-08-10,30.0,21.8,24.1,90,1.8,15.8,21.1,3.06,16.0
2021-08-11,27.1,21.8,24.1,90,1.83,13.69,13.9,2.68,12.0
2021-08-12,28.9,22.2,24.2,88,2.27,14.11,17.1,2.9,15.0
2021-08-13,26.0,21.7,23.5,92,1.72,8.61,5.2,1.79,11.0
2021-08-14,29.2,21.6,23.9,91,1.73,14.91,8.5,2.94,15.0
2021-08-15,29.3,21.5,25.2,81,1.78,18.27,1.4,3.78,6.0
2021-08-16,28.0,22.1,24.6,83,1.92,12.81,0.5,2.75,4.0
2021-08-17,27.0,21.6,23.8,93,1.6,11.73,19.9,2.26,15.0
2021-08-18,26.0,21.8,23.3,95,1.09,7.63,10.0,1.57,18.0
2021-08-19,28.1,22.0,24.0,91,0.98,12.91,3.4,2.63,11.0
2021-08-20,30.4,21.9,25.4,84,1.1,19.86,5.1,4.07,7.0
2021-08-21,28.9,22.0,24.6,86,2.01,14.82,8.6,3.1,15.0
2021-08-22,27.9,21.9,23.9,91,1.8,14.64,19.1,2.82,9.0
2021-08-23,31.0,21.7,24.9,87,0.88,17.56,3.3,3.61,5.0
2021-08-24,30.4,22.2,24.8,90,1.52,18.5,17.8,3.73,14.0
2021-08-25,28.5,22.2,24.3,89,2.08,12.11,3.5,2.53,12.0
2021-08-26,28.1,22.1,24.3,90,1.31,13.8,6.1,2.77,6.0
2021-08-27,29.4,21.6,24.6,90,1.27,16.0,13.7,3.27,19.0
2021-08-28,27.4,20.9,23.3,92,1.46,9.53,33.7,1.95,13.0
2021-08-29,29.9,22.3,24.8,90,1.44,16.56,10.4,3.36,5.0
2021-08-30,27.1,22.1,23.5,95,1.43,10.86,28.7,2.16,18.0
2021-08-31,29.9,22.0,24.9,86,1.32,16.69,3.6,3.5,10.0
2021-09-01,31.4,21.9,26.2,78,1.4,19.68,3.2,4.25,2.0
2021-09-02,25.8,21.6,23.0,97,1.99,7.47,17.2,1.46,24.0
2021-09-03,29.5,22.1,24.9,85,1.96,16.11,1.4,3.39,9.0
2021-09-04,30.1,22.0,25.1,86,1.9,17.12,2.4,3.56,8.0
2021-09-05,27.4,22.6,24.3,91,1.45,12.13,5.3,2.45,11.0
2021-09-06,31.0,22.1,25.3,86,0.9,18.7,7.9,3.83,10.0
2021-09-07,33.2,22.8,26.1,86,1.45,21.23,3.5,4.4,2.0
2021-09-08,30.5,22.7,25.2,88,1.69,15.62,2.9,3.26,10.0
2021-09-09,31.0,22.2,25.7,84,1.94,19.81,1.5,4.11,12.0
2021-09-10,30.0,22.6,25.1,85,1.04,15.61,3.4,3.2,8.0
2021-09-11,29.4,22.2,23.9,94,0.77,11.55,19.0,2.34,11.0
2021-09-12,31.1,22.4,25.9,84,1.37,16.84,5.1,3.62,2.0
2021-09-13,30.5,22.8,25.5,85,1.6,17.5,7.4,3.67,6.0
2021-09-14,29.2,21.8,24.6,87,1.46,16.25,3.7,3.29,11.0
2021-09-15,30.7,22.3,25.4,83,2.0,16.59,2.3,3.57,10.0
2021-09-16,28.5,22.8,25.1,83,1.59,11.6,0.2,2.53,1.0
2021-09-17,30.0,22.5,25.9,82,1.19,15.03,0.0,3.23,0.0
2021-09-18,33.0,20.8,25.4,79,1.45,21.52,2.0,4.52,6.0
2021-09-19,32.5,22.1,25.5,87,1.68,20.77,6.2,4.22,5.0
2021-09-20,31.6,23.0,25.9,86,1.32,18.88,1.9,3.97,5.0
2021-09-21,31.5,22.4,25.5,87,1.47,19.67,13.9,4.11,9.0
2021-09-22,27.1,22.4,23.8,94,1.45,8.9,10.3,1.79,15.0
2021-09-23,29.9,21.6,24.9,85,1.2,16.13,2.1,3.4,7.0
2021-09-24,27.0,22.3,24.2,88,1.71,11.8,10.8,2.4,15.0
2021-09-25,32.0,21.9,25.6,82,1.73,19.2,1.7,4.07,5.0
2021-09-26,32.2,21.2,25.0,86,1.38,17.24,4.5,3.58,7.0
2021-09-27,32.3,22.3,25.5,86,1.34,19.08,4.8,4.0,7.0
2021-09-28,27.5,22.5,24.6,87,1.75,8.19,0.0,1.8,0.0
2021-09-29,31.6,21.6,25.4,86,1.59,20.47,9.8,4.16,10.0
2021-09-30,26.9,22.1,23.7,92,1.45,11.83,11.8,2.39,15.0
2021-10-01,29.8,22.0,25.2,85,1.39,14.04,1.8,2.97,6.0
2021-10-02,32.9,21.8,25.5,87,1.2,21.18,9.7,4.38,5.0
2021-10-03,32.3,22.5,25.3,88,1.83,17.96,2.6,3.75,5.0
2021-10-04,33.0,22.5,26.2,84,1.53,20.51,0.2,4.3,2.0
2021-10-05,32.8,22.6,26.4,81,1.15,20.95,1.8,4.33,5.0
2021-10-06,30.5,22.4,25.4,85,1.61,11.98,3.7,2.59,3.0
2021-10-07,32.5,22.4,25.9,86,1.44,19.44,6.4,4.04,3.0
2021-10-08,33.9,23.0,27.2,78,1.22,20.64,0.1,4.46,1.0
2021-10-09,32.8,22.9,26.4,86,1.62,19.29,3.4,4.06,3.0
2021-10-10,31.6,22.8,25.6,89,1.62,18.15,7.5,3.76,6.0
2021-10-11,32.5,22.6,26.6,83,1.39,18.46,0.2,3.89,2.0
2021-10-12,36.0,22.9,27.7,74,1.32,22.95,0.0,5.02,0.0
2021-10-13,33.4,22.6,26.7,79,1.6,21.56,0.3,4.59,2.0
2021-10-14,34.8,22.3,27.3,70,1.89,22.74,0.0,5.04,0.0
2021-10-15,33.8,21.6,27.2,70,1.61,22.4,0.0,4.86,0.0
2021-10-16,33.7,22.2,26.6,71,1.7,21.81,0.1,4.72,1.0
2021-10-17,33.1,21.9,26.5,74,2.11,21.45,0.5,4.69,3.0
2021-10-18,27.0,21.5,23.5,92,1.71,9.17,15.2,1.92,20.0
2021-10-19,29.9,22.6,25.7,84,1.38,18.15,0.5,3.76,5.0
2021-10-20,31.8,22.3,25.8,82,1.4,17.52,0.6,3.69,3.0
2021-10-21,32.0,22.4,26.0,82,1.5,19.12,0.5,4.02,4.0
2021-10-22,33.0,21.9,24.9,88,1.62,18.33,13.9,3.73,5.0
2021-10-23,30.5,21.6,24.7,84,1.72,16.68,5.4,3.44,4.0
2021-10-24,31.4,21.5,24.9,87,1.78,16.82,6.4,3.5,8.0
2021-10-25,33.8,21.6,26.1,81,1.43,17.78,0.0,3.83,0.0
2021-10-26,32.7,22.4,26.5,77,1.68,18.78,0.0,4.06,0.0
2021-10-27,33.1,22.0,26.1,80,1.77,19.07,16.0,4.12,5.0
2021-10-28,32.0,21.8,25.1,86,1.67,17.33,4.7,3.61,4.0
2021-10-29,34.0,21.9,27.0,72,1.38,21.5,0.0,4.76,0.0
2021-10-30,34.2,22.1,27.1,72,1.57,21.05,0.0,4.57,0.0
2021-10-31,35.2,22.5,27.4,65,1.75,21.51,0.0,5.05,0.0
2021-11-01,34.3,21.2,26.4,67,1.9,20.47,0.0,4.64,0.0
2021-11-02,34.3,20.8,26.2,68,1.73,19.4,0.0,4.36,0.0
2021-11-03,35.3,21.4,27.3,63,1.57,21.29,0.1,4.94,1.0
2021-11-04,35.8,21.4,27.2,63,1.76,20.47,0.3,4.86,1.0
2021-11-05,34.5,22.5,25.9,77,1.95,17.69,5.1,3.96,6.0
2021-11-06,34.5,21.8,27.0,70,1.4,20.69,0.0,4.61,0.0
2021-11-07,34.7,22.6,27.4,65,1.6,20.2,0.0,4.68,0.0
